#name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc022con.1	chrY	+	25365580	25437503	25365887	25431648	24	25365580,25372490,25372911,25373563,25374051,25374204,25375744,25378187,25380578,25387752,25390136,25392532,25394909,25402064,25411853,25414237,25416622,25419006,25421390,25423774,25426159,25426975,25431584,25435646,	25365890,25372637,25373003,25373615,25374115,25374344,25375816,25378259,25380650,25387824,25390208,25392604,25394981,25402136,25411925,25414309,25416694,25419078,25421462,25423846,25426231,25427010,25431683,25437503,	Q13117	uc022con.1
uc022coo.1	chrY	+	25365580	25437503	25365887	25431648	25	25365580,25372490,25372911,25373563,25374051,25374204,25375744,25378187,25380578,25382974,25385356,25387752,25390136,25392532,25394909,25399687,25402064,25414237,25416622,25419006,25423774,25426159,25426975,25431584,25435646,	25365890,25372637,25373003,25373615,25374115,25374344,25375816,25378259,25380650,25383046,25385428,25387824,25390208,25392604,25394981,25399759,25402136,25414309,25416694,25419078,25423846,25426231,25427010,25431683,25437503,	I3L0B6	uc022coo.1
uc004fvw.3	chrY	+	25365580	25437503	25365887	25431648	21	25365580,25372490,25372911,25373563,25374051,25374204,25375744,25378187,25380578,25382974,25385356,25387752,25390136,25392532,25394909,25399687,25402064,25426159,25426975,25431584,25435646,	25365890,25372637,25373003,25373615,25374115,25374344,25375816,25378259,25380650,25383046,25385428,25387824,25390208,25392604,25394981,25399759,25402136,25426231,25427010,25431683,25437503,	I3L0B6	uc004fvw.3
uc004fvr.3	chrY	+	25365580	25437503	25365887	25431648	23	25365580,25372490,25372911,25373563,25374051,25374204,25375744,25378187,25380578,25387752,25390136,25392532,25394909,25411853,25414237,25416622,25419006,25421390,25423774,25426159,25426975,25431584,25435646,	25365890,25372637,25373003,25373615,25374115,25374344,25375816,25378259,25380650,25387824,25390208,25392604,25394981,25411925,25414309,25416694,25419078,25421462,25423846,25426231,25427010,25431683,25437503,	Q13117-3	uc004fvr.3
uc004fvs.3	chrY	+	25365580	25437503	25365887	25431648	19	25365580,25372490,25372911,25373563,25374051,25374204,25375744,25378187,25380578,25382974,25387752,25392532,25394909,25399687,25402064,25426159,25426975,25431584,25435646,	25365890,25372637,25373003,25373615,25374115,25374344,25375816,25378259,25380650,25383046,25387824,25392604,25394981,25399759,25402136,25426231,25427010,25431683,25437503,	Q9NR90-2	uc004fvs.3
uc004fvt.3	chrY	+	25365580	25437503	25365887	25431648	17	25365580,25372490,25372911,25373563,25374051,25374204,25375744,25378187,25380578,25387752,25390136,25392532,25394909,25426159,25426975,25431584,25435646,	25365890,25372637,25373003,25373615,25374115,25374344,25375816,25378259,25380650,25387824,25390208,25392604,25394981,25426231,25427010,25431683,25437503,	Q86SG3-2	uc004fvt.3
uc004fvu.3	chrY	+	25365580	25437503	25365887	25431648	16	25365580,25372490,25372911,25373563,25374051,25374204,25375744,25378187,25385356,25416622,25421390,25423774,25426159,25426975,25431584,25435646,	25365890,25372637,25373003,25373615,25374115,25374344,25375816,25378259,25385428,25416694,25421462,25423846,25426231,25427010,25431683,25437503,	E7EU39	uc004fvu.3
uc011nbl.2	chrY	+	25365580	25437503	25365887	25431648	26	25365580,25372490,25372911,25373563,25374051,25374204,25375744,25378187,25380578,25382974,25385356,25387752,25390136,25392532,25394909,25397291,25411853,25414237,25416622,25419006,25421390,25423774,25426159,25426975,25431584,25435646,	25365890,25372637,25373003,25373615,25374115,25374344,25375816,25378259,25380650,25383046,25385428,25387824,25390208,25392604,25394981,25397363,25411925,25414309,25416694,25419078,25421462,25423846,25426231,25427010,25431683,25437503,	B7Z7Q9	uc011nbl.2
uc004fvq.3	chrY	+	25365580	25437503	25365887	25431648	24	25365580,25372490,25372911,25373563,25374051,25374204,25375744,25378187,25380578,25387752,25390136,25392532,25394909,25397291,25411853,25414237,25416622,25419006,25421390,25423774,25426159,25426975,25431584,25435646,	25365890,25372637,25373003,25373615,25374115,25374344,25375816,25378259,25380650,25387824,25390208,25392604,25394981,25397363,25411925,25414309,25416694,25419078,25421462,25423846,25426231,25427010,25431683,25437503,	Q13117-3	uc004fvq.3
uc010nxl.1	chrY	+	25372490	25431683	25372911	25431648	16	25372490,25372911,25373563,25374051,25374204,25375744,25378187,25380578,25387752,25390136,25392532,25394909,25423774,25426159,25426975,25431584,	25372637,25373003,25373615,25374115,25374344,25375816,25378259,25380650,25387824,25390208,25392604,25394981,25423846,25426231,25427010,25431683,	Q86SG3	uc010nxl.1
uc004fvx.1	chrY	-	25828121	25840710	25828153	25840674	3	25828121,25837903,25840605,	25828412,25838019,25840710,	O14603	uc004fvx.1
uc004fvy.1	chrY	-	26082873	26087769	26082873	26082873	3	26082873,26085332,26087665,	26082978,26085467,26087769,		uc004fvy.1
uc004fvz.3	chrY	-	26191376	26194161	26191750	26193835	2	26191376,26192243,	26191823,26194161,	Q9Y6F8-2	uc004fvz.3
uc004fwa.3	chrY	-	26191939	26194161	26192212	26193835	1	26191939,	26194161,	Q9Y6F8	uc004fwa.3
uc011nbq.1	chrY	-	26317665	26317698	26317665	26317665	1	26317665,	26317698,		uc011nbq.1
uc022cop.1	chrY	-	26326465	26326496	26326465	26326465	1	26326465,	26326496,		uc022cop.1
uc022coq.1	chrY	+	26326478	26326514	26326478	26326478	1	26326478,	26326514,		uc022coq.1
uc004fwc.1	chrY	-	26329580	26333378	26332677	26333370	2	26329580,26332655,	26329652,26333378,	Q96RM9	uc004fwc.1
uc022cor.1	chrY	-	26337855	26337882	26337855	26337855	1	26337855,	26337882,		uc022cor.1
uc022cos.1	chrY	-	26337964	26337990	26337964	26337964	1	26337964,	26337990,		uc022cos.1
uc022cot.1	chrY	+	26355003	26355032	26355003	26355003	1	26355003,	26355032,		uc022cot.1
uc022cou.1	chrY	+	26356014	26356042	26356014	26356014	1	26356014,	26356042,		uc022cou.1
uc004fwd.3	chrY	-	26356113	26360978	26356113	26356113	9	26356113,26356279,26356461,26356905,26357414,26358845,26359199,26360670,26360935,	26356197,26356372,26356650,26356994,26357489,26358903,26359551,26360749,26360978,		uc004fwd.3
uc004fwe.2	chrY	+	26356757	26356791	26356757	26356757	1	26356757,	26356791,		uc004fwe.2
uc022cov.1	chrY	+	26358936	26358978	26358936	26358936	1	26358936,	26358978,		uc022cov.1
uc022cow.1	chrY	+	26422646	26422679	26422646	26422646	1	26422646,	26422679,		uc022cow.1
uc004fwg.3	chrY	+	26631478	26632610	26631478	26631478	2	26631478,26632504,	26631538,26632610,		uc004fwg.3
uc004fwh.3	chrY	+	26716348	26753172	26716348	26716348	4	26716348,26743515,26745395,26752171,	26716509,26743591,26745503,26753172,		uc004fwh.3
uc004fwi.3	chrY	+	26764150	26785352	26772231	26778157	9	26764150,26764456,26767644,26772190,26774368,26777340,26778138,26784813,26785032,	26764181,26764579,26767781,26772309,26774486,26777446,26778263,26784938,26785352,	O14599	uc004fwi.3
uc011nbs.2	chrY	+	26764456	26785352	26764456	26764456	7	26764456,26767644,26772190,26777340,26778138,26784813,26785032,	26764579,26767781,26772309,26777446,26778263,26784943,26785352,		uc011nbs.2
uc004fwj.4	chrY	-	26909215	26920695	26915080	26920637	5	26909215,26915045,26918079,26919716,26920496,	26911072,26915144,26918151,26919751,26920695,	Q658T2	uc004fwj.4
uc004fwk.3	chrY	-	26909215	26959639	26915080	26959332	19	26909215,26915045,26919716,26920496,26930283,26932660,26935040,26937417,26939796,26942173,26944569,26946959,26949402,26950874,26951103,26951603,26952215,26952581,26959329,	26911072,26915144,26919751,26920568,26930355,26932732,26935112,26937489,26939868,26942245,26944641,26947031,26949474,26951014,26951167,26951655,26952307,26952728,26959639,	Q9NR90-2	uc004fwk.3
uc004fwl.3	chrY	-	26909215	26959639	26915080	26959332	17	26909215,26915045,26919716,26920496,26930283,26932660,26935040,26942173,26944569,26946959,26949402,26950874,26951103,26951603,26952215,26952581,26959329,	26911072,26915144,26919751,26920568,26930355,26932732,26935112,26942245,26944641,26947031,26949474,26951014,26951167,26951655,26952307,26952728,26959639,	Q86SG3-2	uc004fwl.3
uc022cox.1	chrY	+	26979966	27047357	26980273	27047322	22	26979966,26986877,26987298,26987950,26988438,26988591,26997725,26998146,26998798,26999286,26999439,27000979,27003422,27005812,27008208,27010592,27012988,27015365,27029910,27041834,27042651,27047258,	26980276,26987024,26987390,26988002,26988502,26988731,26997872,26998238,26998850,26999350,26999579,27001051,27003494,27005884,27008280,27010664,27013060,27015437,27029982,27041906,27042686,27047357,	Q86SG3	uc022cox.1
uc022coy.1	chrY	+	26979966	27047357	26980273	27047322	16	26979966,26986877,26987298,26987950,26988438,26988591,27000979,27003422,27005812,27008208,27010592,27012988,27015365,27041834,27042651,27047258,	26980276,26987024,26987390,26988002,26988502,26988731,27001051,27003494,27005884,27008280,27010664,27013060,27015437,27041906,27042686,27047357,	Q86SG3-2	uc022coy.1
uc004fwm.3	chrY	+	26979966	27053187	26980273	27047322	23	26979966,26986877,26987298,26987950,26988438,26988591,26997725,26998146,26998798,26999286,26999439,27000979,27003422,27005812,27008208,27010592,27017745,27020122,27039449,27041834,27042651,27047258,27051330,	26980276,26987024,26987390,26988002,26988502,26988731,26997872,26998238,26998850,26999350,26999579,27001051,27003494,27005884,27008280,27010664,27017817,27020194,27039521,27041906,27042686,27047357,27053187,	Q86SG3	uc004fwm.3
uc004fwn.3	chrY	+	26979966	27053187	26980273	27047322	23	26979966,26997725,26998146,26998798,26999286,26999439,27000979,27003422,27005812,27008208,27010592,27012988,27015365,27020122,27029910,27032295,27034680,27037064,27039449,27041834,27042651,27047258,27051330,	26980276,26997872,26998238,26998850,26999350,26999579,27001051,27003494,27005884,27008280,27010664,27013060,27015437,27020194,27029982,27032367,27034752,27037136,27039521,27041906,27042686,27047357,27053187,	Q13117-3	uc004fwn.3
uc004fwo.3	chrY	+	26979966	27053187	26980273	27047322	19	26979966,26997725,26998146,26998798,26999286,26999439,27000979,27003422,27005812,27008208,27010592,27012988,27015365,27017745,27020122,27041834,27042651,27047258,27051330,	26980276,26997872,26998238,26998850,26999350,26999579,27001051,27003494,27005884,27008280,27010664,27013060,27015437,27017817,27020194,27041906,27042686,27047357,27053187,	Q9NR90-2	uc004fwo.3
uc004fwp.3	chrY	+	26979966	27053187	26980273	27047322	17	26979966,26997725,26998146,26998798,26999286,26999439,27000979,27003422,27005812,27008208,27010592,27017745,27020122,27041834,27042651,27047258,27051330,	26980276,26997872,26998238,26998850,26999350,26999579,27001051,27003494,27005884,27008280,27010664,27017817,27020194,27041906,27042686,27047357,27053187,	Q86SG3-2	uc004fwp.3
uc004fwq.3	chrY	+	26979966	27053187	26980273	27047322	16	26979966,26997725,26998146,26998798,26999286,26999439,27000979,27003422,27010592,27034680,27037064,27039449,27041834,27042651,27047258,27051330,	26980276,26997872,26998238,26998850,26999350,26999579,27001051,27003494,27010664,27034752,27037136,27039521,27041906,27042686,27047357,27053187,	E7EU39	uc004fwq.3
uc004fwr.3	chrY	+	26979966	27053187	26980273	27047322	24	26979966,26997725,26998146,26998798,26999286,26999439,27000979,27003422,27005812,27008208,27010592,27012988,27015365,27017745,27020122,27029910,27032295,27034680,27037064,27039449,27041834,27042651,27047258,27051330,	26980276,26997872,26998238,26998850,26999350,26999579,27001051,27003494,27005884,27008280,27010664,27013060,27015437,27017817,27020194,27029982,27032367,27034752,27037136,27039521,27041906,27042686,27047357,27053187,	Q13117-3	uc004fwr.3
uc022coz.1	chrY	+	26979966	27053187	26980273	27047322	21	26979966,26997725,26998146,26998798,26999286,26999439,27000979,27003422,27005812,27008208,27010592,27012988,27015365,27017745,27020122,27037064,27039449,27041834,27042651,27047258,27051330,	26980276,26997872,26998238,26998850,26999350,26999579,27001051,27003494,27005884,27008280,27010664,27013060,27015437,27017817,27020194,27037136,27039521,27041906,27042686,27047357,27053187,	E7ENA5	uc022coz.1
uc010nxo.3	chrY	+	27041707	27053187	27041765	27047322	5	27041707,27042651,27044251,27047258,27051330,	27041906,27042686,27044323,27047357,27053187,	Q658T2	uc010nxo.3
uc011nbu.2	chrY	-	27177049	27197945	27177049	27177049	7	27177049,27177458,27184138,27184955,27190092,27194620,27197822,	27177369,27177588,27184263,27185061,27190211,27194757,27197945,		uc011nbu.2
uc004fws.3	chrY	-	27177049	27198251	27184244	27190170	9	27177049,27177463,27184138,27184955,27187915,27190092,27194620,27197822,27198220,	27177369,27177588,27184263,27185061,27188033,27190211,27194757,27197945,27198251,	O14599	uc004fws.3
uc011nbv.2	chrY	-	27209229	27246039	27209229	27209229	4	27209229,27216880,27218792,27245878,	27210230,27216988,27218868,27246039,		uc011nbv.2
uc004fwt.3	chrY	-	27329789	27330920	27329789	27329789	2	27329789,27330860,	27329895,27330920,		uc004fwt.3
uc022cpa.1	chrY	-	27539762	27539795	27539762	27539762	1	27539762,	27539795,		uc022cpa.1
uc011nbw.2	chrY	+	27601457	27606322	27601457	27601457	9	27601457,27601686,27602884,27603532,27604946,27605441,27605785,27606063,27606238,	27601500,27601765,27603236,27603590,27605021,27605530,27605974,27606156,27606322,		uc011nbw.2
uc004fwv.3	chrY	+	27601457	27606322	27601457	27601457	9	27601457,27601686,27602884,27603532,27604946,27605441,27605785,27606063,27606238,	27601500,27601765,27603234,27603590,27605021,27605530,27605974,27606156,27606322,		uc004fwv.3
uc022cpb.1	chrY	-	27603457	27603499	27603457	27603457	1	27603457,	27603499,		uc022cpb.1
uc011nbx.1	chrY	-	27604351	27604379	27604351	27604351	1	27604351,	27604379,		uc011nbx.1
uc004fwx.1	chrY	-	27605644	27605678	27605644	27605644	1	27605644,	27605678,		uc004fwx.1
uc022cpc.1	chrY	-	27606393	27606421	27606393	27606393	1	27606393,	27606421,		uc022cpc.1
uc004fwz.3	chrY	-	27607403	27607432	27607403	27607403	1	27607403,	27607432,		uc004fwz.3
uc004fxa.1	chrY	+	27624442	27624468	27624442	27624442	1	27624442,	27624468,		uc004fxa.1
uc004fxb.1	chrY	+	27624550	27624577	27624550	27624550	1	27624550,	27624577,		uc004fxb.1
uc004fxc.1	chrY	+	27629054	27632852	27629062	27629755	2	27629054,27632780,	27629777,27632852,	Q96RM9	uc004fxc.1
uc022cpd.1	chrY	-	27635918	27635954	27635918	27635918	1	27635918,	27635954,		uc022cpd.1
uc004fxd.3	chrY	+	27635936	27635967	27635936	27635936	1	27635936,	27635967,		uc004fxd.3
uc011nby.2	chrY	+	27644740	27644773	27644740	27644740	1	27644740,	27644773,		uc011nby.2
uc004fxe.3	chrY	+	27768263	27770485	27768589	27770212	1	27768263,	27770485,	Q9Y6F8	uc004fxe.3
uc004fxf.3	chrY	+	27768263	27771048	27768589	27770674	2	27768263,27770601,	27770181,27771048,	Q9Y6F8-2	uc004fxf.3
uc004fxg.1	chrY	+	27874636	27879535	27874636	27874636	3	27874636,27876938,27879430,	27874740,27877073,27879535,		uc004fxg.1
uc004fxh.1	chrY	+	28121659	28134248	28121695	28134216	3	28121659,28124350,28133957,	28121764,28124466,28134248,	O14603	uc004fxh.1
uc022cpe.1	chrY	+	28507135	28507239	28507135	28507135	1	28507135,	28507239,		uc022cpe.1
uc004fxi.1	chrY	+	59100456	59115123	59106539	59107406	2	59100456,59106433,	59100804,59115123,	O43610	uc004fxi.1
uc022cpf.1	chrY	+	59106539	59107406	59106539	59107406	1	59106539,	59107406,	O43610	uc022cpf.1
uc011nbz.2	chrY	+	59213948	59276439	59222187	59274621	8	59213948,59222126,59228291,59230781,59233166,59252482,59272370,59274552,	59214117,59222216,59228349,59230919,59233257,59252550,59272463,59276439,	B4DIH9	uc011nbz.2
uc004fxj.3	chrY	+	59213948	59276439	59222135	59274621	8	59213948,59222126,59228291,59230781,59233166,59252482,59272370,59274552,	59214117,59222281,59228349,59230919,59233257,59252550,59272463,59276439,	P51809	uc004fxj.3
uc011nca.2	chrY	+	59213948	59276439	59230880	59274621	7	59213948,59222126,59230781,59233166,59252482,59272370,59274552,	59214117,59222281,59230919,59233257,59252550,59272463,59276439,	P51809	uc011nca.2
uc004fxl.3	chrY	+	59213948	59276439	59222135	59274621	7	59213948,59222126,59230781,59233166,59252482,59272370,59274552,	59214117,59222216,59230919,59233257,59252550,59272463,59276439,	P51809-3	uc004fxl.3
uc004fxk.3	chrY	+	59213948	59276439	59222135	59274809	7	59213948,59222126,59228291,59230781,59233166,59272370,59274552,	59214117,59222281,59228349,59230919,59233257,59272463,59276439,	P51809-2	uc004fxk.3
uc011ncb.2	chrY	+	59213948	59276439	59222274	59274621	7	59213948,59222126,59230781,59233166,59252482,59272370,59274552,	59214117,59222277,59230919,59233257,59252550,59272463,59276439,	B4DE96	uc011ncb.2
uc010nxr.2	chrY	+	59330251	59340490	59335611	59340461	9	59330251,59334000,59335576,59336119,59336347,59337090,59337948,59338753,59340193,	59330458,59334179,59335690,59336231,59336526,59337236,59338150,59338859,59340490,	B4E011	uc010nxr.2
uc004fxm.1	chrY	+	59330251	59343488	59330414	59342523	9	59330251,59334078,59335552,59336119,59336354,59337119,59337948,59338753,59342486,	59330458,59334179,59335690,59336231,59336526,59337236,59338150,59338859,59343488,	B9ZVT0	uc004fxm.1
uc004fxn.1	chrY	+	59330251	59343488	59330430	59343080	9	59330251,59335576,59336119,59336347,59337090,59337948,59338753,59340193,59342486,	59330458,59335690,59336231,59336526,59337236,59338150,59338859,59340278,59343488,	Q01113	uc004fxn.1
uc004fxo.1	chrY	+	59352972	59356131	59353631	59356130	7	59352972,59354351,59354669,59354993,59355369,59355682,59355972,	59353819,59354463,59354816,59355130,59355505,59355884,59356131,	I3L0A4	uc004fxo.1
uc022cpg.1	chrY	+	59354984	59358336	59355427	59358045	7	59354984,59355369,59355682,59355972,59356790,59357702,59357911,	59355130,59355505,59355884,59356131,59356943,59357771,59358336,	Q9NQA3	uc022cpg.1
uc011ncc.1	chrY	-	59358328	59360854	59358328	59358328	3	59358328,59360006,59360500,	59359508,59360115,59360854,		uc011ncc.1

